"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742007557","0007"," "," "," ","  "," ","96","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742007632","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742007694","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742007762","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742007892","0007"," "," "," ","  "," ","96","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742008448","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742008622","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742008639","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742008691","0007"," "," "," ","  "," ","96","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742008905","0007"," "," "," ","  "," ","96","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742009612","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742009780","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742011240","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742012131","0007"," "," "," ","  "," ","96","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742012544","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742012957","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742013015","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742040592","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742013619","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742013824","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742013985","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742014029","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742014272","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742014586","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742014630","0007"," "," "," ","  "," ","96","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742014760","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742014951","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742015521","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742015927","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742016047","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742016382","0007"," "," "," ","  "," ","96","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742016504","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742016870","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742016894","0007"," "," "," ","  "," ","96","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742016986","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742017303","0007"," "," "," ","  "," ","96","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742017532","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742019086","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742019291","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742019666","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742024691","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742025858","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742025872","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742026220","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742026336","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742026671","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742026831","0007"," "," "," ","  "," ","96","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742027098","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742027470","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742032948","0007"," "," "," ","  "," ","144","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742041247","0007"," "," "," ","  "," ","96","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742049717","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742049724","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742042121","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742052625","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742054759","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742056661","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742060736","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742058702","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742060095","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742067988","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742063362","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742060170","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742042671","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742051857","0007"," "," "," ","  "," ","96","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742044040","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742047225","0007"," "," "," ","  "," ","96","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550098982","735946004392","            10.05","1","EA","0078742064710","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742003429","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742005447","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742005829","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742006215","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742006291","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742007328","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742007533","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742007557","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742007632","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742007694","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742007762","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742007892","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742008622","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742008691","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742008905","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742009780","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742011240","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742012131","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742012544","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742012957","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742013015","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742013824","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742013985","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742014272","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742014586","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742014630","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742014951","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742015521","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742015927","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742016047","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742016382","0007"," "," "," ","  "," ","160","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742016504","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742016870","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742016894","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742016986","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742017303","0007"," "," "," ","  "," ","160","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742017532","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742019086","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742019291","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742019666","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742025858","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742025872","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742026220","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742026336","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742026671","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742026831","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742027098","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742027470","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742032948","0007"," "," "," ","  "," ","160","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742041247","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742049717","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742049724","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742042121","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742052625","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742054759","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742056661","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090919","0","       0","20120515","550283088","681131026666","              2.1","8","EA","0078742060736","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
